question_id,frontend_question_id,question__title,question__title_slug,difficulty,paid_only,is_new_question,total_acs,total_submitted,url
1167,1199,Minimum Time to Build Blocks,minimum-time-to-build-blocks,3,True,False,2311,6170,https://leetcode.com/problems/minimum-time-to-build-blocks
1168,1089,Duplicate Zeros,duplicate-zeros,1,False,False,82325,156247,https://leetcode.com/problems/duplicate-zeros
1169,1090,Largest Values From Labels,largest-values-from-labels,2,False,False,14588,24745,https://leetcode.com/problems/largest-values-from-labels
1170,1092,Shortest Common Supersequence ,shortest-common-supersequence,3,False,False,14673,28273,https://leetcode.com/problems/shortest-common-supersequence
1171,1091,Shortest Path in Binary Matrix,shortest-path-in-binary-matrix,2,False,False,37528,97763,https://leetcode.com/problems/shortest-path-in-binary-matrix
1172,1082,Sales Analysis I,sales-analysis-i,1,True,False,15912,22103,https://leetcode.com/problems/sales-analysis-i
1173,1083,Sales Analysis II,sales-analysis-ii,1,True,False,14854,29450,https://leetcode.com/problems/sales-analysis-ii
1174,1084,Sales Analysis III,sales-analysis-iii,1,True,False,15458,28366,https://leetcode.com/problems/sales-analysis-iii
1175,1243,Array Transformation,array-transformation,1,True,False,6442,12597,https://leetcode.com/problems/array-transformation
1176,1244,Design A Leaderboard,design-a-leaderboard,2,True,False,7932,12824,https://leetcode.com/problems/design-a-leaderboard
1177,1245,Tree Diameter,tree-diameter,2,True,False,13157,21853,https://leetcode.com/problems/tree-diameter
1178,1216,Valid Palindrome III,valid-palindrome-iii,3,True,False,9611,20091,https://leetcode.com/problems/valid-palindrome-iii
1179,511,Game Play Analysis I,game-play-analysis-i,1,True,False,18353,22668,https://leetcode.com/problems/game-play-analysis-i
1180,512,Game Play Analysis II,game-play-analysis-ii,1,True,False,16034,28846,https://leetcode.com/problems/game-play-analysis-ii
1181,534,Game Play Analysis III,game-play-analysis-iii,2,True,False,14671,19154,https://leetcode.com/problems/game-play-analysis-iii
1182,550,Game Play Analysis IV,game-play-analysis-iv,2,True,False,11488,25189,https://leetcode.com/problems/game-play-analysis-iv
1183,1093,Statistics from a Large Sample,statistics-from-a-large-sample,2,False,False,8629,17808,https://leetcode.com/problems/statistics-from-a-large-sample
1184,1094,Car Pooling,car-pooling,2,False,False,33816,59751,https://leetcode.com/problems/car-pooling
1185,1095,Find in Mountain Array,find-in-mountain-array,3,False,False,16177,45055,https://leetcode.com/problems/find-in-mountain-array
1186,1117,Building H2O,building-h2o,2,False,False,14527,27524,https://leetcode.com/problems/building-h2o
1187,1115,Print FooBar Alternately,print-foobar-alternately,2,False,False,27957,47667,https://leetcode.com/problems/print-foobar-alternately
1188,1096,Brace Expansion II,brace-expansion-ii,3,False,False,11605,18650,https://leetcode.com/problems/brace-expansion-ii
1189,1256,Encode Number,encode-number,2,True,False,3662,5514,https://leetcode.com/problems/encode-number
1190,1257,Smallest Common Region,smallest-common-region,2,True,False,5646,9529,https://leetcode.com/problems/smallest-common-region
1191,1258,Synonymous Sentences,synonymous-sentences,2,True,False,4214,6442,https://leetcode.com/problems/synonymous-sentences
1192,1231,Divide Chocolate,divide-chocolate,3,True,False,17287,32867,https://leetcode.com/problems/divide-chocolate
1193,1097,Game Play Analysis V,game-play-analysis-v,3,True,False,4985,9095,https://leetcode.com/problems/game-play-analysis-v
1194,1104,Path In Zigzag Labelled Binary Tree,path-in-zigzag-labelled-binary-tree,2,False,False,19262,26721,https://leetcode.com/problems/path-in-zigzag-labelled-binary-tree
1195,1103,Distribute Candies to People,distribute-candies-to-people,1,False,False,50703,79717,https://leetcode.com/problems/distribute-candies-to-people
1196,1105,Filling Bookcase Shelves,filling-bookcase-shelves,2,False,False,17402,30071,https://leetcode.com/problems/filling-bookcase-shelves
1197,1106,Parsing A Boolean Expression,parsing-a-boolean-expression,3,False,False,10629,18149,https://leetcode.com/problems/parsing-a-boolean-expression
1198,1098,Unpopular Books,unpopular-books,2,True,False,10250,22792,https://leetcode.com/problems/unpopular-books
1199,1271,Hexspeak,hexspeak,1,True,False,4935,9084,https://leetcode.com/problems/hexspeak
1200,1272,Remove Interval,remove-interval,2,True,False,5596,9537,https://leetcode.com/problems/remove-interval
1201,1273,Delete Tree Nodes,delete-tree-nodes,2,True,False,5524,8683,https://leetcode.com/problems/delete-tree-nodes
1202,1246,Palindrome Removal,palindrome-removal,3,True,False,5343,11729,https://leetcode.com/problems/palindrome-removal
1203,1114,Print in Order,print-in-order,1,False,False,57098,86556,https://leetcode.com/problems/print-in-order
1204,1107,New Users Daily Count,new-users-daily-count,2,True,False,9194,20280,https://leetcode.com/problems/new-users-daily-count
1205,1108,Defanging an IP Address,defanging-an-ip-address,1,False,False,220819,251424,https://leetcode.com/problems/defanging-an-ip-address
1206,1109,Corporate Flight Bookings,corporate-flight-bookings,2,False,False,19304,36407,https://leetcode.com/problems/corporate-flight-bookings
1207,1110,Delete Nodes And Return Forest,delete-nodes-and-return-forest,2,False,False,69061,102708,https://leetcode.com/problems/delete-nodes-and-return-forest
1208,1111,Maximum Nesting Depth of Two Valid Parentheses Strings,maximum-nesting-depth-of-two-valid-parentheses-strings,2,False,False,9595,13607,https://leetcode.com/problems/maximum-nesting-depth-of-two-valid-parentheses-strings
1209,1188,Design Bounded Blocking Queue,design-bounded-blocking-queue,2,True,False,11524,16301,https://leetcode.com/problems/design-bounded-blocking-queue
1211,1286,Iterator for Combination,iterator-for-combination,2,False,False,34185,48334,https://leetcode.com/problems/iterator-for-combination
1212,1291,Sequential Digits,sequential-digits,2,False,False,12458,23372,https://leetcode.com/problems/sequential-digits
1213,1259,Handshakes That Don't Cross,handshakes-that-dont-cross,3,True,False,2902,5422,https://leetcode.com/problems/handshakes-that-dont-cross
1214,1112,Highest Grade For Each Student,highest-grade-for-each-student,2,True,False,13000,18521,https://leetcode.com/problems/highest-grade-for-each-student
1215,1113,Reported Posts,reported-posts,1,True,False,12340,19174,https://leetcode.com/problems/reported-posts
1216,1116,Print Zero Even Odd,print-zero-even-odd,2,False,False,15988,28269,https://leetcode.com/problems/print-zero-even-odd
1217,1122,Relative Sort Array,relative-sort-array,1,False,False,65433,96776,https://leetcode.com/problems/relative-sort-array
1218,1123,Lowest Common Ancestor of Deepest Leaves,lowest-common-ancestor-of-deepest-leaves,2,False,False,33849,50564,https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves
1219,1124,Longest Well-Performing Interval,longest-well-performing-interval,2,False,False,12177,37089,https://leetcode.com/problems/longest-well-performing-interval
1220,1125,Smallest Sufficient Team,smallest-sufficient-team,3,False,False,8973,19287,https://leetcode.com/problems/smallest-sufficient-team
1221,1287,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,1,False,False,26362,43824,https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array
1222,1288,Remove Covered Intervals,remove-covered-intervals,2,False,False,11690,20305,https://leetcode.com/problems/remove-covered-intervals
1224,1289,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,3,False,False,10596,17268,https://leetcode.com/problems/minimum-falling-path-sum-ii
1225,1126,Active Businesses,active-businesses,2,True,False,11500,16848,https://leetcode.com/problems/active-businesses
1226,1127,User Purchase Platform,user-purchase-platform,3,True,False,4517,9139,https://leetcode.com/problems/user-purchase-platform
1227,1128,Number of Equivalent Domino Pairs,number-of-equivalent-domino-pairs,1,False,False,25498,54167,https://leetcode.com/problems/number-of-equivalent-domino-pairs
1228,1130,Minimum Cost Tree From Leaf Values,minimum-cost-tree-from-leaf-values,2,False,False,37595,56147,https://leetcode.com/problems/minimum-cost-tree-from-leaf-values
1229,1129,Shortest Path with Alternating Colors,shortest-path-with-alternating-colors,2,False,False,15509,39418,https://leetcode.com/problems/shortest-path-with-alternating-colors
1230,1131,Maximum of Absolute Value Expression,maximum-of-absolute-value-expression,2,False,False,9055,17207,https://leetcode.com/problems/maximum-of-absolute-value-expression
1231,1299,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,1,False,False,72177,96135,https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side
1232,1300,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,2,False,False,12031,27427,https://leetcode.com/problems/sum-of-mutated-array-closest-to-target
1233,1274,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,3,True,False,4951,7529,https://leetcode.com/problems/number-of-ships-in-a-rectangle
1234,1301,Number of Paths with Max Score,number-of-paths-with-max-score,3,False,False,5448,14481,https://leetcode.com/problems/number-of-paths-with-max-score
1236,1137,N-th Tribonacci Number,n-th-tribonacci-number,1,False,False,48148,86242,https://leetcode.com/problems/n-th-tribonacci-number
1237,1132,Reported Posts II,reported-posts-ii,2,True,False,9483,27429,https://leetcode.com/problems/reported-posts-ii
1238,1138,Alphabet Board Path,alphabet-board-path,2,False,False,15172,31256,https://leetcode.com/problems/alphabet-board-path
1239,1139,Largest 1-Bordered Square,largest-1-bordered-square,2,False,False,10584,22159,https://leetcode.com/problems/largest-1-bordered-square
1240,1140,Stone Game II,stone-game-ii,2,False,False,17756,27731,https://leetcode.com/problems/stone-game-ii
1241,1313,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,1,False,False,83104,97595,https://leetcode.com/problems/decompress-run-length-encoded-list
1242,1314,Matrix Block Sum,matrix-block-sum,2,False,False,18422,24964,https://leetcode.com/problems/matrix-block-sum
1243,1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,2,False,False,40749,48832,https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
1244,1316,Distinct Echo Substrings,distinct-echo-substrings,3,False,False,6132,13168,https://leetcode.com/problems/distinct-echo-substrings
1245,1141,User Activity for the Past 30 Days I,user-activity-for-the-past-30-days-i,1,True,False,10828,19967,https://leetcode.com/problems/user-activity-for-the-past-30-days-i
1246,1142,User Activity for the Past 30 Days II,user-activity-for-the-past-30-days-ii,1,True,False,13025,37522,https://leetcode.com/problems/user-activity-for-the-past-30-days-ii
1247,1144,Decrease Elements To Make Array Zigzag,decrease-elements-to-make-array-zigzag,2,False,False,9352,20569,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag
1248,1145,Binary Tree Coloring Game,binary-tree-coloring-game,2,False,False,19936,38887,https://leetcode.com/problems/binary-tree-coloring-game
1249,1146,Snapshot Array,snapshot-array,2,False,False,34417,93016,https://leetcode.com/problems/snapshot-array
1250,1143,Longest Common Subsequence,longest-common-subsequence,2,False,False,135209,231631,https://leetcode.com/problems/longest-common-subsequence
1251,1147,Longest Chunked Palindrome Decomposition,longest-chunked-palindrome-decomposition,3,False,False,9917,16842,https://leetcode.com/problems/longest-chunked-palindrome-decomposition
1252,1328,Break a Palindrome,break-a-palindrome,2,False,False,13186,30107,https://leetcode.com/problems/break-a-palindrome
1253,1329,Sort the Matrix Diagonally,sort-the-matrix-diagonally,2,False,False,19021,24221,https://leetcode.com/problems/sort-the-matrix-diagonally
1254,1302,Deepest Leaves Sum,deepest-leaves-sum,2,False,False,53973,64470,https://leetcode.com/problems/deepest-leaves-sum
1255,1330,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,3,False,False,2282,6465,https://leetcode.com/problems/reverse-subarray-to-maximize-array-value
1256,1331,Rank Transform of an Array,rank-transform-of-an-array,1,False,False,18269,31647,https://leetcode.com/problems/rank-transform-of-an-array
1258,1148,Article Views I,article-views-i,1,True,False,14174,18625,https://leetcode.com/problems/article-views-i
1259,1149,Article Views II,article-views-ii,2,True,False,8493,17554,https://leetcode.com/problems/article-views-ii
1260,1154,Day of the Year,day-of-the-year,1,False,False,18363,37250,https://leetcode.com/problems/day-of-the-year
1261,1156,Swap For Longest Repeated Character Substring,swap-for-longest-repeated-character-substring,2,False,False,11271,23255,https://leetcode.com/problems/swap-for-longest-repeated-character-substring
1262,1157,Online Majority Element In Subarray,online-majority-element-in-subarray,3,False,False,7552,19303,https://leetcode.com/problems/online-majority-element-in-subarray
1263,1155,Number of Dice Rolls With Target Sum,number-of-dice-rolls-with-target-sum,2,False,False,47076,96922,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
1267,1171,Remove Zero Sum Consecutive Nodes from Linked List,remove-zero-sum-consecutive-nodes-from-linked-list,2,False,False,18199,44168,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list
1268,1158,Market Analysis I,market-analysis-i,2,True,False,10020,16092,https://leetcode.com/problems/market-analysis-i
1269,1159,Market Analysis II,market-analysis-ii,3,True,False,5355,9906,https://leetcode.com/problems/market-analysis-ii
1270,1172,Dinner Plate Stacks,dinner-plate-stacks,3,False,False,8475,22310,https://leetcode.com/problems/dinner-plate-stacks
1271,1236,Web Crawler,web-crawler,2,True,False,9974,15516,https://leetcode.com/problems/web-crawler
